Start date,End date,Open Price,Close Price,Low Price,High Price,Open Volume,Close Volume,Low Volume,High Volume
2003-09-29,2003-10-10,21.49,23.68,20.19,23.809999,91425600,43709400,43709400,107167200
2003-10-13,2003-10-24,23.730001,22.6,22.23,25.01,69966400,54964000,40399800,243920600
2003-10-27,2003-11-07,22.75,22.499999,22.4,24.0,40503400,52536400,40503400,99268400
2003-11-10,2003-11-21,22.45,20.28,19.85,22.719999,58569000,60459000,53193000,86146200
2003-11-24,2003-12-08,20.5,21.049999,20.25,21.900001,95456200,37059400,19024600,95456200
2003-12-09,2003-12-22,21.170001,19.85,19.25,21.49,33786200,94266200,33786200,113390200
2003-12-23,2004-01-07,19.92,22.59,19.6,22.83,77124600,146718600,25923800,146718600
2004-01-08,2004-01-22,22.84,22.18,22.18,24.839999,115075800,51251200,51251200,254552200
2004-01-23,2004-02-05,22.420001,22.420001,21.699999,23.379999,56792400,88211200,45203200,88211200
2004-02-06,2004-02-20,22.45,22.4,22.209999,24.099999,48335000,69400800,35408800,87136000
2004-02-23,2004-03-05,22.340001,26.74,21.89,27.49,48519800,385149800,48519800,385149800
2004-03-08,2004-03-19,26.62,25.859999,25.39,28.14,130718000,102144000,80270400,251741000
2004-03-22,2004-04-02,25.37,27.5,25.22,27.99,104757800,68619600,68619600,141611400
2004-04-05,2004-04-19,27.48,28.350001,26.31,29.579999,96418000,178088400,57635200,440361600
2004-04-20,2004-05-03,28.210001,26.069999,25.489999,28.409999,88629800,74408600,57782200,116625600
2004-05-04,2004-05-17,25.97,26.640001,25.5,27.72,69995800,75111400,57463000,104759200
2004-05-18,2004-06-01,26.97,28.060001,26.420001,28.780001,51515800,45533600,36429400,93898000
2004-06-02,2004-06-16,28.030001,32.739998,27.8,33.320002,79678200,227410400,60996600,227410400
2004-06-17,2004-06-30,32.560001,32.54,31.410001,34.190001,137830000,93261000,63128800,147638400
2004-07-01,2004-07-15,32.1,32.929999,28.74,33.629999,85485400,441931000,52215800,441931000
2004-07-16,2004-07-29,32.8,32.639999,30.48,32.919999,122095400,55539400,55539400,133292600
2004-07-30,2004-08-12,32.65,30.370001,29.699999,33.000001,60755800,56550200,52907400,123072600
2004-08-13,2004-08-26,30.599999,34.659999,30.35,35.180001,82012000,238964600,63665000,238964600
2004-08-27,2004-09-10,34.679999,35.87,33.96,36.569999,97203400,82003600,54535600,128931600
2004-09-13,2004-09-24,35.88,37.289999,34.780002,38.869998,70494200,92372000,58167200,125577200
2004-09-27,2004-10-08,36.950001,39.059999,36.829998,40.929999,99379000,89807200,68377400,143521000
2004-10-11,2004-10-22,38.8,47.41,37.650001,48.349998,80967600,120766800,80967600,692106800
2004-10-25,2004-11-05,47.199999,54.720001,46.97,56.110003,98161000,301261800,98161000,301261800
2004-11-08,2004-11-19,54.27,55.170001,53.38,56.910001,131730200,191319800,73775800,191319800
2004-11-22,2004-12-06,61.799999,65.779997,57.899997,69.569997,642052600,311980200,137536000,642052600
2004-12-07,2004-12-20,65.93,62.72,61.759998,67.500003,264224800,292031600,98760200,292031600
2004-12-21,2005-01-04,63.559999,63.940001,61.600001,65.470003,266103600,274202600,61482400,274202600
2005-01-05,2005-01-19,64.46,69.879997,63.3,74.420001,170108400,187973800,170108400,791179200
2005-01-20,2005-02-02,69.649999,79.63,69.470001,79.91,228730600,255015600,124056800,420274400
2005-02-03,2005-02-16,79.100001,90.13,76.659999,90.200002,182912800,409810800,131114200,578054400
2005-02-17,2005-03-03,90.649999,41.789999,41.219999,90.879997,379618400,352913400,114540300,379757000
2005-03-04,2005-03-17,42.760001,42.249999,38.830001,43.249999,189154700,200480000,112658000,330616300
2005-03-18,2005-04-01,43.33,40.890001,40.570001,43.969998,235037600,160321000,68852700,235037600
2005-04-04,2005-04-15,40.99,35.350001,35.28,44.449999,145003600,432021800,103706400,688298100
2005-04-18,2005-04-29,35.0,36.060001,34.0,37.739999,331794400,167907600,143776500,331794400
2005-05-02,2005-05-13,36.210001,34.770001,33.11,37.449999,116480000,175678300,81561900,510495300
2005-05-16,2005-05-27,34.56,40.56,34.529999,40.939999,118573700,79002000,79002000,260643600
2005-05-31,2005-06-13,40.659999,35.900001,35.519999,40.760002,101051300,108943100,93493400,239217300
2005-06-14,2005-06-27,35.920001,37.100001,35.75,39.779999,86961700,150042900,80929100,168563500
2005-06-28,2005-07-12,37.49,38.240001,36.119999,38.65,87574900,96759600,62500200,113567300
2005-07-13,2005-07-26,38.289999,43.630001,37.9,44.279999,171208800,67148200,67148200,524015100
2005-07-27,2005-08-09,43.829998,43.820002,42.02,44.380001,70937300,95209800,44095800,140520100
2005-08-10,2005-08-23,43.999999,45.739999,43.249999,48.330001,90236300,73901100,67995900,271681900
2005-08-24,2005-09-07,45.599999,48.679999,45.260001,49.399999,143017700,240768500,55594700,240768500
